# PING PONG measurements (in us)
# Executed at: 12309.794152
#           Roundtrip time [us]             Write-access time [us]          Read-access time [us]
# Block     Count   mean    min    max      Count   mean    min    max      Count   mean    min    max
   269        100 227.02    221    406        100  68.39     65    243          0      0      0      0
   270        100 224.69    221    293        100  65.53     65     75          0      0      0      0
   271        100 227.67    221    361        100  66.36     65    101          0      0      0      0
   272        100 322.42    222   8535        100  76.24     65   1012          0      0      0      0
   273        100 226.08    222    308        100  65.87     65     76          0      0      0      0
   274        100 229.93    221    653        100  70.17     65    474          0      0      0      0
   275        100 226.84    222    458        100  65.85     65     75          0      0      0      0
   276        100  225.6    222    338        100  66.01     65     76          0      0      0      0
   277        100 226.71    222    398        100  65.96     65     77          0      0      0      0
   278        100 229.86    222    724        100  70.86     65    532          0      0      0      0
   279        100 230.39    221    484        100   68.4     65    322          0      0      0      0
   280        100 229.54    221    630        100  65.62     65     75          0      0      0      0
   281        100 226.93    221    446        100  65.84     65     78          0      0      0      0
   282        100 226.76    221    444        100   68.2     65    281          0      0      0      0
   283        100 226.66    222    307        100   66.9     65    123          0      0      0      0
   284        100 234.58    222    696        100  70.72     65    521          0      0      0      0
   285        100 235.73    221    699        100  69.01     65    187          0      0      0      0
   286        100 231.55    222    714        100  66.95     65    176          0      0      0      0
   287        100 229.29    221    608        100  69.33     65    437          0      0      0      0
   288        100 226.23    222    317        100  65.78     65     76          0      0      0      0
   289        100 226.36    221    412        100  65.87     65     76          0      0      0      0
   290        100 225.36    221    296        100  65.59     65     75          0      0      0      0
   291        100 238.86    222   1546        100   66.5     65    138          0      0      0      0
   292        100 227.04    222    349        100  67.16     65    148          0      0      0      0
   293        100 231.25    222    626        100  67.71     65    273          0      0      0      0
   294        100 227.27    221    415        100  66.64     65    165          0      0      0      0
   295        100 227.92    222    374        100  66.07     65     78          0      0      0      0
   296        100 227.79    221    382        100  66.34     65     99          0      0      0      0
   297        100 228.69    222    619        100  66.01     65     80          0      0      0      0
   298        100 226.09    222    318        100  66.31     65    119          0      0      0      0
