# PING PONG measurements (in us)
# Executed at: 14086.286459
#           Roundtrip time [us]             Write-access time [us]          Read-access time [us]
# Block     Count   mean    min    max      Count   mean    min    max      Count   mean    min    max
   249        100 154.68    153    216        100 119.12    117    180          0      0      0      0
   250        100 154.73    153    201        100 118.33    117    122          0      0      0      0
   251        100 154.21    131    196        100    115     39    160          0      0      0      0
   252        100 156.01    132    368        100  45.11     39    118          0      0      0      0
   253        100 154.15    131    226        100  48.81     39    190          0      0      0      0
   254        100 155.19    153    198        100  42.43     42     55          0      0      0      0
   255        100 153.94    153    168        100   42.2     41     54          0      0      0      0
   256        100 154.56    131    224        100  46.63     39    119          0      0      0      0
   257        100 154.27    153    209        100   42.1     41     44          0      0      0      0
   258        100 154.52    153    206        100  42.75     42     92          0      0      0      0
   259        100 154.62    151    201        100 103.62     42    151          0      0      0      0
   260        100  154.7    152    203        100  78.23     39    152          0      0      0      0
   261        100 154.31    153    197        100  42.42     42     58          0      0      0      0
   262        100 154.93    131    216        100  92.31     39    152          0      0      0      0
   263        100 161.51    153    551        100 125.36    118    514          0      0      0      0
   264        100 154.72    153    220        100 118.49    117    135          0      0      0      0
   265        100 160.23    152    551        100 111.35     39    172          0      0      0      0
   266        100 155.29    153    193        100  42.37     42     62          0      0      0      0
   267        100 155.01    153    267        100  42.25     42     54          0      0      0      0
   268        100 154.57    153    241        100  42.14     41     45          0      0      0      0
   269        100 154.65    153    188        100  42.15     41     45          0      0      0      0
   270        100 159.28    153    581        100  42.35     42     53          0      0      0      0
   271        100 154.55    153    205        100  42.32     42     56          0      0      0      0
   272        100 154.15    153    201        100  42.16     42     47          0      0      0      0
   273        100 157.72    153    492        100 104.86     42    301          0      0      0      0
   274        100 155.62    134    230        100 117.61     39    191          0      0      0      0
   275        100 156.02    153    248        100 120.33    117    213          0      0      0      0
   276        100 153.96    132    188        100   61.5     39    151          0      0      0      0
   277        100 154.37    132    213        100  43.52     40    118          0      0      0      0
   278        100 154.15    153    198        100  42.25     41     57          0      0      0      0
   279        100 154.73    151    194        100  93.52     41    126          0      0      0      0
   280        100  154.1    153    184        100 118.45    117    147          0      0      0      0
   281        100  154.3    131    216        100  56.87     39    179          0      0      0      0
   282        100 154.31    151    177        100  49.67     41    119          0      0      0      0
   283        100 156.17    131    395        100  115.3     39    357          0      0      0      0
   284        100 156.69    153    356        100 121.11    117    318          0      0      0      0
   285        100 154.36    133    184        100  116.6     39    147          0      0      0      0
   286        100  154.8    153    211        100 118.56    117    135          0      0      0      0
   287        100 154.57    153    195        100 118.61    117    134          0      0      0      0
   288        100 155.73    132    324        100  62.41     39    281          0      0      0      0
