# PING PONG measurements (in us)
# Executed at: 13777.798443
#           Roundtrip time [us]             Write-access time [us]          Read-access time [us]
# Block     Count   mean    min    max      Count   mean    min    max      Count   mean    min    max
   354        100 148.66    123    208        100  50.21     38    174          0      0      0      0
   355        100 147.69    122    197        100  48.42     37    113          0      0      0      0
   356        100 149.36    122    263        100  88.63     37    228          0      0      0      0
   357        100 148.01    133    222        100  66.26     38    175          0      0      0      0
   358        100 148.09    145    199        100  41.83     40    109          0      0      0      0
   359        100 148.71    123    189        100 108.64     38    154          0      0      0      0
   360        100 152.95    145    522        100  69.08     40    126          0      0      0      0
   361        100 150.92    144    379        100  67.16     38    149          0      0      0      0
   362        100 159.18    122    904        100  94.78     38    399          0      0      0      0
   363        100 154.13    146    332        100  58.06     40    187          0      0      0      0
   364        100 148.66    146    210        100 113.57    112    124          0      0      0      0
   365        100 147.99    122    188        100 108.55     38    153          0      0      0      0
   366        100 149.27    146    181        100 114.64    112    129          0      0      0      0
   367        100 149.45    122    216        100 111.04     38    182          0      0      0      0
   368        100 149.06    146    199        100 114.37    112    164          0      0      0      0
   369        100 147.97    122    194        100   82.6     37    158          0      0      0      0
   370        100 148.41    122    201        100  87.87     37    125          0      0      0      0
   371        100 153.78    123    637        100  58.76     38    166          0      0      0      0
   372        100 148.48    122    202        100 109.41     37    167          0      0      0      0
   373        100 148.28    146    193        100 114.21    112    157          0      0      0      0
   374        100 149.41    146    262        100 115.16    112    228          0      0      0      0
   375        100 147.73    123    196        100  58.95     37    161          0      0      0      0
   376        100 148.33    122    191        100  94.68     37    156          0      0      0      0
   377        100 148.52    144    187        100  54.16     40    132          0      0      0      0
   378        100 148.54    146    180        100 114.72    112    145          0      0      0      0
   379        100 149.48    146    308        100 113.94    112    127          0      0      0      0
   380        100 149.13    122    221        100  65.96     38    181          0      0      0      0
   381        100 148.63    146    213        100  40.85     40     42          0      0      0      0
   382        100 150.77    122    387        100  47.71     37    179          0      0      0      0
   383        100 152.04    144    323        100   83.1     40    197          0      0      0      0
   384        100 148.09    122    223        100  88.88     37    187          0      0      0      0
   385        100 149.37    122    234        100 106.48     37    159          0      0      0      0
   386        100 147.81    122    192        100 102.97     37    157          0      0      0      0
   387        100  148.7    122    215        100  90.27     37    180          0      0      0      0
   388        100 153.12    146    520        100 114.89    112    172          0      0      0      0
   389        100 147.79    122    214        100   82.7     37    179          0      0      0      0
   390        100 154.23    145    384        100 111.37     39    127          0      0      0      0
   391        100 148.36    146    210        100 114.08    112    174          0      0      0      0
   392        100 152.08    123    524        100  84.47     38    152          0      0      0      0
   393        100 149.39    146    209        100  90.02     40    124          0      0      0      0
   394        100  148.4    123    191        100 108.68     38    157          0      0      0      0
   395        100 149.05    145    205        100  113.8     47    171          0      0      0      0
   396        100 148.49    128    213        100   82.7     38    177          0      0      0      0
   397        100 148.27    145    224        100  40.99     40     54          0      0      0      0
   398        100 148.64    123    219        100  42.92     38    113          0      0      0      0
   399        100 148.33    122    204        100  73.54     37    130          0      0      0      0
   400        100 147.98    122    218        100  91.86     37    183          0      0      0      0
   401        100 148.36    144    181        100  73.07     40    125          0      0      0      0
   402        100 148.65    146    188        100 114.13    112    133          0      0      0      0
   403        100 151.79    146    448        100 117.63    112    413          0      0      0      0
   404        100 148.45    146    189        100  114.1    112    128          0      0      0      0
   405        100 148.54    143    170        100 109.44     38    125          0      0      0      0
   406        100 149.98    146    327        100 115.68    112    291          0      0      0      0
   407        100 148.47    146    205        100 114.16    112    171          0      0      0      0
   408        100 148.64    146    188        100 114.57    112    154          0      0      0      0
   409        100 148.35    123    195        100 111.85     38    161          0      0      0      0
   410        100 149.36    146    287        100 113.53    112    126          0      0      0      0
   411        100 148.61    146    181        100 114.08    112    142          0      0      0      0
   412        100 148.51    146    184        100 114.43    112    148          0      0      0      0
   413        100 150.68    122    365        100 112.59     37    329          0      0      0      0
   414        100 155.51    122    788        100 114.17     38    747          0      0      0      0
   415        100 155.32    146    329        100 117.78    112    270          0      0      0      0
   416        100 153.07    146    520        100 117.99    112    483          0      0      0      0
   417        100  148.9    124    228        100 108.87     38    152          0      0      0      0
   418        100 148.72    126    188        100 109.46     38    153          0      0      0      0
   419        100 148.19    123    207        100  83.26     38    172          0      0      0      0
   420        100 148.36    145    219        100  41.01     40     50          0      0      0      0
   421        100 148.61    145    194        100  41.05     40     54          0      0      0      0
   422        100 148.95    122    209        100 104.68     37    169          0      0      0      0
   423        100 160.95    146   1324        100 126.63    112   1278          0      0      0      0
   424        100 148.21    122    195        100  74.14     37    160          0      0      0      0
   425        100 147.84    123    209        100  45.32     38    113          0      0      0      0
   426        100 148.89    123    213        100  49.57     37    113          0      0      0      0
   427        100  148.3    146    185        100 114.26    112    151          0      0      0      0
   428        100 148.61    146    195        100 114.38    112    161          0      0      0      0
   429        100 148.72    146    186        100 114.26    112    124          0      0      0      0
   430        100 147.91    123    180        100 113.08     38    145          0      0      0      0
   431        100 148.89    122    205        100 104.95     37    170          0      0      0      0
