# PING PONG measurements (in us)
# Executed at: 14227.612297
#           Roundtrip time [us]             Write-access time [us]          Read-access time [us]
# Block     Count   mean    min    max      Count   mean    min    max      Count   mean    min    max
   425        100 209.75    179    282        100  90.67     47    224          0      0      0      0
   426        100 213.07    203    576        100 145.65     46    189          0      0      0      0
   427        100 210.17    206    256        100 153.58    150    200          0      0      0      0
   428        100 209.17    177    269        100  75.53     45    184          0      0      0      0
   429        100 215.07    204    504        100  55.42     48    164          0      0      0      0
   430        100 209.05    206    239        100 152.65    150    165          0      0      0      0
   431        100 209.42    178    255        100  86.32     46    193          0      0      0      0
   432        100 209.77    178    262        100 138.21     46    203          0      0      0      0
   433        100 208.71    205    246        100  49.47     48     59          0      0      0      0
   434        100 209.95    175    265        100 133.02     45    183          0      0      0      0
