# PING PONG measurements (in us)
# Executed at: 14836.345595
#           Roundtrip time [us]             Write-access time [us]          Read-access time [us]
# Block     Count   mean    min    max      Count   mean    min    max      Count   mean    min    max
   407        100 162.75    139   1081        100  77.09     16    216          0      0      0      0
   408        100 160.87    140    537        100  73.93     16    489          0      0      0      0
   409        100 153.38    132    541        100  69.87     16    234          0      0      0      0
   410        100 155.37    132    726        100  70.34     16    417          0      0      0      0
   411        100 155.83    133    521        100  64.44     16    207          0      0      0      0
   412        100 165.54    134    556        100   70.3     16    244          0      0      0      0
   413        100 153.32    130    524        100  67.15     16    244          0      0      0      0
   414        100 158.37    139    518        100  70.69     16    185          0      0      0      0
   415        100 173.68    132   2058        100     90     16   2032          0      0      0      0
   416        100 156.21    137    535        100  70.48     16    245          0      0      0      0
   417        100 181.49    132   2753        100  87.57     16   2418          0      0      0      0
   418        100 157.07    132    765        100  73.66     16    433          0      0      0      0
   419        100 162.39    140    721        100  70.07     16    229          0      0      0      0
   420        100 155.03    132    512        100  69.35     16    299          0      0      0      0
   421        100 152.68    132    522        100  65.74     16    216          0      0      0      0
   422        100 158.56    129    595        100  72.76     16    235          0      0      0      0
   423        100 157.29    132    513        100  65.99     16    188          0      0      0      0
   424        100 153.14    128    523        100  69.91     16    234          0      0      0      0
   425        100 159.11    139    519        100  67.01     16    223          0      0      0      0
   426        100 156.69    132    528        100  66.67     16    240          0      0      0      0
   427        100 152.96    130    518        100  67.57     16    277          0      0      0      0
   428        100 154.98    139    532        100  70.02     16    196          0      0      0      0
   429        100 156.86    130    671        100  67.37     16    383          0      0      0      0
   430        100 162.84    140    697        100  74.74     16    492          0      0      0      0
   431        100 151.61    132    525        100  66.26     16    224          0      0      0      0
   432        100 157.35    140    550        100   74.1     16    498          0      0      0      0
   433        100 162.51    133    813        100  74.42     16    410          0      0      0      0
   434        100 153.11    129    517        100  71.44     16    228          0      0      0      0
